====================test_files/short_text.txt====================
100.0, False
====================test_files/long_text.txt====================
74.79074347612014, True
73.77450980392157, True
74.0, True
100.0, False
73.97124442240953, True
75.68373943311785, True
100.0, False
100.0, False
100.0, False
100.0, False
73.904576436222, True
100.0, False
100.0, False
75.67700640078779, True
74.56359102244389, True
74.86365889935549, True
100.0, False
100.0, False
100.0, False
100.0, False
75.54904831625183, True
76.13636363636364, True
100.0, False
100.0, False
75.36873156342183, True
100.0, False
73.50427350427351, True
75.35661583866208, True
74.68225724453482, True
100.0, False
73.57926221335993, True
100.0, False
100.0, False
75.18283764017552, True
74.55445544554455, True
73.92578125, True
100.0, False
100.0, False
100.0, False
75.89928057553958, True
100.0, False
74.07407407407408, True
74.22731804586242, True
100.0, False
100.0, False
75.37840565085772, True
74.97502497502498, True
100.0, False
100.0, False
73.91091532060695, True
100.0, False
74.16291854072963, True
100.0, False
100.0, False
100.0, False
100.0, False
74.10071942446042, True
100.0, False
74.16124186279418, True
100.0, False
100.0, False
75.18427518427518, True
74.49596774193549, True
73.76237623762376, True
100.0, False
75.65953210552514, True
100.0, False
100.0, False
74.43381982888778, True
75.15306122448979, True
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
75.13784461152882, True
74.0292486132123, True
74.06847935548842, True
100.0, False
76.97401935812532, True
75.89151180311401, True
74.5945945945946, True
74.4796828543112, True
73.65482233502539, True
100.0, False
====================test_files/at_logo.png====================
100.0, False
76.10441767068274, True
77.40814299900694, True
77.62096774193549, True
74.79959919839679, True
100.0, False
100.0, False
73.58395989974937, True
100.0, False
100.0, False
100.0, False
100.0, False
73.49397590361446, True
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
75.1180358829084, True
100.0, False
100.0, False
100.0, False
74.0813326800588, True
100.0, False
74.34077079107504, True
73.93483709273183, True
74.46913580246914, True
100.0, False
74.02402402402403, True
75.61465127947817, True
100.0, False
100.0, False
76.11111111111111, True
74.8997995991984, True
74.45109780439122, True
100.0, False
100.0, False
74.36932391523713, True
100.0, False
74.82197355035606, True
75.71138211382113, True
100.0, False
74.58480120785104, True
76.20010106114199, True
100.0, False
100.0, False
73.54392892398816, True
100.0, False
74.20349434737923, True
73.22154471544715, True
100.0, False
100.0, False
76.12704918032787, True
100.0, False
76.6633064516129, True
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
73.44064386317908, True
75.05102040816325, True
76.416015625, True
74.16124186279418, True
100.0, False
75.80234335201223, True
100.0, False
100.0, False
100.0, False
100.0, False
100.0, False
75.01264542235711, True
73.12408043158412, True
74.73997028231798, True
74.77341389728097, True
100.0, False
75.44665645737622, True
100.0, False
100.0, False
75.0, True
74.20792079207921, True
75.13620604259535, True
100.0, False
74.20443587270974, True
100.0, False
100.0, False
75.4726368159204, True
